memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,description
FR,France,28/10/2024,03/11/2024,€190.79,Euro / HL.,14,Blancs / Vin AOP
FR,France,28/10/2024,03/11/2024,€258.60,Euro / HL.,14,Rouges et Rosés / Vin AOP
FR,France,28/10/2024,03/11/2024,€91.46,Euro / HL.,14,Blancs / Vin sans IG sans mention de cépages
FR,France,28/10/2024,03/11/2024,€74.51,Euro / HL.,14,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,28/10/2024,03/11/2024,€92.08,Euro / HL.,14,Rouges et Rosés / Vin IGP
FR,France,28/10/2024,03/11/2024,€110.77,Euro / HL.,14,Blancs / Vin IGP
FR,France,28/10/2024,03/11/2024,€85.18,Euro / HL.,14,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,28/10/2024,03/11/2024,€100.42,Euro / HL.,14,Blancs / Vin sans IG avec mention de cépages
DE,Germany,28/10/2024,03/11/2024,€52.50,Euro / HL.,14,Rheinhessen ohne Rebsorteangabe
DE,Germany,28/10/2024,03/11/2024,€115.00,Euro / HL.,14,Mosel Qba Weiß
DE,Germany,28/10/2024,03/11/2024,€50.00,Euro / HL.,14,Pfalz ohne Rebsorteangabe
IT,Italy,28/10/2024,03/11/2024,€38.95,Euro / HL.,14,Bari Vino rosso senza DOP/IGP
IT,Italy,28/10/2024,03/11/2024,€48.80,Euro / HL.,14,Verona Vino rosso senza DOP/IGP
IT,Italy,28/10/2024,03/11/2024,€61.75,Euro / HL.,14,Pescara Vino rosso senza DOP/IGP
IT,Italy,28/10/2024,03/11/2024,€71.88,Euro / HL.,14,Trapani Vino bianco senza DOP/IGP
IT,Italy,28/10/2024,03/11/2024,€100.00,Euro / HL.,14,Verona Vino bianco DOP
IT,Italy,28/10/2024,03/11/2024,€61.00,Euro / HL.,14,Trapani Vino rosso senza DOP/IGP
IT,Italy,28/10/2024,03/11/2024,€61.75,Euro / HL.,14,Pescara Vino bianco senza DOP/IGP
IT,Italy,28/10/2024,03/11/2024,€77.16,Euro / HL.,14,Lugo Vino rosso DOP
IT,Italy,28/10/2024,03/11/2024,€50.80,Euro / HL.,14,Lugo Vino bianco senza DOP/IGP
IT,Italy,28/10/2024,03/11/2024,€48.05,Euro / HL.,14,Bari Vino bianco senza DOP/IGP
ES,Spain,28/10/2024,03/11/2024,€54.71,Euro / HL.,14,Albacete vino blanco sin DOP/IGP
ES,Spain,28/10/2024,03/11/2024,€45.13,Euro / HL.,14,Albacete vino tinto sin DOP/IGP
ES,Spain,28/10/2024,03/11/2024,€46.51,Euro / HL.,14,Badajoz vino blanco sin DOP/IGP
ES,Spain,28/10/2024,03/11/2024,€37.80,Euro / HL.,14,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,28/10/2024,03/11/2024,€45.56,Euro / HL.,14,Toledo vino tinto sin DOP/IGP
ES,Spain,28/10/2024,03/11/2024,€44.96,Euro / HL.,14,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,28/10/2024,03/11/2024,€50.81,Euro / HL.,14,Toledo vino blanco sin DOP/IGP
FR,France,30/09/2024,06/10/2024,€113.68,Euro / HL.,10,Rouges et Rosés / Vin AOP
FR,France,30/09/2024,06/10/2024,€104.43,Euro / HL.,10,Blancs / Vin IGP
FR,France,30/09/2024,06/10/2024,€165.26,Euro / HL.,10,Blancs / Vin AOP
FR,France,30/09/2024,06/10/2024,€63.95,Euro / HL.,10,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,30/09/2024,06/10/2024,€121.49,Euro / HL.,10,Blancs / Vin sans IG avec mention de cépages
FR,France,30/09/2024,06/10/2024,€79.92,Euro / HL.,10,Blancs / Vin sans IG sans mention de cépages
FR,France,30/09/2024,06/10/2024,€83.37,Euro / HL.,10,Rouges et Rosés / Vin IGP
FR,France,30/09/2024,06/10/2024,€73.74,Euro / HL.,10,Rouges et Rosés / Vin sans IG avec mention de cépages
IT,Italy,30/09/2024,06/10/2024,€61.00,Euro / HL.,10,Trapani Vino rosso senza DOP/IGP
IT,Italy,30/09/2024,06/10/2024,€100.00,Euro / HL.,10,Verona Vino bianco DOP
IT,Italy,30/09/2024,06/10/2024,€70.35,Euro / HL.,10,Pescara Vino rosso senza DOP/IGP
IT,Italy,30/09/2024,06/10/2024,€76.80,Euro / HL.,10,Lugo Vino rosso DOP
IT,Italy,30/09/2024,06/10/2024,€49.50,Euro / HL.,10,Lugo Vino bianco senza DOP/IGP
IT,Italy,30/09/2024,06/10/2024,€37.05,Euro / HL.,10,Bari Vino rosso senza DOP/IGP
IT,Italy,30/09/2024,06/10/2024,€47.50,Euro / HL.,10,Verona Vino rosso senza DOP/IGP
IT,Italy,30/09/2024,06/10/2024,€48.05,Euro / HL.,10,Bari Vino bianco senza DOP/IGP
IT,Italy,30/09/2024,06/10/2024,€69.35,Euro / HL.,10,Pescara Vino bianco senza DOP/IGP
IT,Italy,30/09/2024,06/10/2024,€71.88,Euro / HL.,10,Trapani Vino bianco senza DOP/IGP
ES,Spain,30/09/2024,06/10/2024,€48.32,Euro / HL.,10,Toledo vino blanco sin DOP/IGP
ES,Spain,30/09/2024,06/10/2024,€45.13,Euro / HL.,10,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,30/09/2024,06/10/2024,€59.49,Euro / HL.,10,Albacete vino blanco sin DOP/IGP
ES,Spain,30/09/2024,06/10/2024,€48.23,Euro / HL.,10,Albacete vino tinto sin DOP/IGP
ES,Spain,30/09/2024,06/10/2024,€44.70,Euro / HL.,10,Badajoz vino blanco sin DOP/IGP
ES,Spain,30/09/2024,06/10/2024,€42.15,Euro / HL.,10,Toledo vino tinto sin DOP/IGP
ES,Spain,30/09/2024,06/10/2024,€36.78,Euro / HL.,10,Ciudad Real vino tinto sin DOP/IGP
FR,France,26/08/2024,01/09/2024,€96.83,Euro / HL.,5,Blancs / Vin IGP
FR,France,26/08/2024,01/09/2024,€62.35,Euro / HL.,5,Blancs / Vin sans IG sans mention de cépages
FR,France,26/08/2024,01/09/2024,€85.05,Euro / HL.,5,Blancs / Vin sans IG avec mention de cépages
FR,France,26/08/2024,01/09/2024,€176.40,Euro / HL.,5,Blancs / Vin AOP
FR,France,26/08/2024,01/09/2024,€79.78,Euro / HL.,5,Rouges et Rosés / Vin IGP
FR,France,26/08/2024,01/09/2024,€46.68,Euro / HL.,5,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,26/08/2024,01/09/2024,€105.99,Euro / HL.,5,Rouges et Rosés / Vin AOP
FR,France,26/08/2024,01/09/2024,€59.13,Euro / HL.,5,Rouges et Rosés / Vin sans IG avec mention de cépages
DE,Germany,26/08/2024,01/09/2024,€80.00,Euro / HL.,5,Rheingau Qba Weiß
DE,Germany,26/08/2024,01/09/2024,€110.00,Euro / HL.,5,Mosel Qba Weiß
IT,Italy,26/08/2024,01/09/2024,€47.00,Euro / HL.,5,Verona Vino rosso senza DOP/IGP
IT,Italy,26/08/2024,01/09/2024,€54.60,Euro / HL.,5,Trapani Vino rosso senza DOP/IGP
IT,Italy,26/08/2024,01/09/2024,€65.38,Euro / HL.,5,Trapani Vino bianco senza DOP/IGP
IT,Italy,26/08/2024,01/09/2024,€71.25,Euro / HL.,5,Pescara Vino bianco senza DOP/IGP
IT,Italy,26/08/2024,01/09/2024,€77.40,Euro / HL.,5,Lugo Vino rosso DOP
IT,Italy,26/08/2024,01/09/2024,€55.00,Euro / HL.,5,Lugo Vino bianco senza DOP/IGP
IT,Italy,26/08/2024,01/09/2024,€90.00,Euro / HL.,5,Verona Vino bianco DOP
IT,Italy,26/08/2024,01/09/2024,€68.25,Euro / HL.,5,Pescara Vino rosso senza DOP/IGP
IT,Italy,26/08/2024,01/09/2024,€35.44,Euro / HL.,5,Bari Vino rosso senza DOP/IGP
IT,Italy,26/08/2024,01/09/2024,€47.26,Euro / HL.,5,Bari Vino bianco senza DOP/IGP
ES,Spain,26/08/2024,01/09/2024,€43.18,Euro / HL.,5,Toledo vino tinto sin DOP/IGP
ES,Spain,26/08/2024,01/09/2024,€62.67,Euro / HL.,5,Albacete vino blanco sin DOP/IGP
ES,Spain,26/08/2024,01/09/2024,€48.18,Euro / HL.,5,Toledo vino blanco sin DOP/IGP
ES,Spain,26/08/2024,01/09/2024,€42.74,Euro / HL.,5,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,26/08/2024,01/09/2024,€48.48,Euro / HL.,5,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,26/08/2024,01/09/2024,€44.56,Euro / HL.,5,Badajoz vino blanco sin DOP/IGP
ES,Spain,26/08/2024,01/09/2024,€47.45,Euro / HL.,5,Albacete vino tinto sin DOP/IGP
FR,France,29/07/2024,04/08/2024,€107.20,Euro / HL.,1,Blancs / Vin IGP
FR,France,29/07/2024,04/08/2024,€66.78,Euro / HL.,1,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,29/07/2024,04/08/2024,€100.30,Euro / HL.,1,Rouges et Rosés / Vin AOP
FR,France,29/07/2024,04/08/2024,€87.05,Euro / HL.,1,Blancs / Vin sans IG avec mention de cépages
FR,France,29/07/2024,04/08/2024,€59.55,Euro / HL.,53,Blancs / Vin sans IG sans mention de cépages
FR,France,29/07/2024,04/08/2024,€87.05,Euro / HL.,53,Blancs / Vin sans IG avec mention de cépages
FR,France,29/07/2024,04/08/2024,€59.90,Euro / HL.,1,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,29/07/2024,04/08/2024,€107.20,Euro / HL.,53,Blancs / Vin IGP
FR,France,29/07/2024,04/08/2024,€100.30,Euro / HL.,53,Rouges et Rosés / Vin AOP
FR,France,29/07/2024,04/08/2024,€82.77,Euro / HL.,53,Rouges et Rosés / Vin IGP
FR,France,29/07/2024,04/08/2024,€66.78,Euro / HL.,53,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,29/07/2024,04/08/2024,€59.90,Euro / HL.,53,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,29/07/2024,04/08/2024,€82.77,Euro / HL.,1,Rouges et Rosés / Vin IGP
FR,France,29/07/2024,04/08/2024,€59.55,Euro / HL.,1,Blancs / Vin sans IG sans mention de cépages
DE,Germany,29/07/2024,04/08/2024,€80.00,Euro / HL.,53,Rheingau Qba Weiß
DE,Germany,29/07/2024,04/08/2024,€80.00,Euro / HL.,1,Rheingau Qba Weiß
DE,Germany,29/07/2024,04/08/2024,€110.00,Euro / HL.,1,Mosel Qba Weiß
DE,Germany,29/07/2024,04/08/2024,€110.00,Euro / HL.,53,Mosel Qba Weiß
IT,Italy,29/07/2024,04/08/2024,€52.50,Euro / HL.,1,Trapani Vino rosso senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€63.13,Euro / HL.,1,Trapani Vino bianco senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€71.25,Euro / HL.,1,Pescara Vino bianco senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€77.40,Euro / HL.,1,Lugo Vino rosso DOP
IT,Italy,29/07/2024,04/08/2024,€38.19,Euro / HL.,1,Bari Vino rosso senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€47.00,Euro / HL.,53,Verona Vino rosso senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€90.00,Euro / HL.,53,Verona Vino bianco DOP
IT,Italy,29/07/2024,04/08/2024,€63.13,Euro / HL.,53,Trapani Vino bianco senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€68.25,Euro / HL.,53,Pescara Vino rosso senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€71.25,Euro / HL.,53,Pescara Vino bianco senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€55.00,Euro / HL.,53,Lugo Vino bianco senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€38.19,Euro / HL.,53,Bari Vino rosso senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€52.50,Euro / HL.,53,Trapani Vino rosso senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€77.40,Euro / HL.,53,Lugo Vino rosso DOP
IT,Italy,29/07/2024,04/08/2024,€50.25,Euro / HL.,53,Bari Vino bianco senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€47.00,Euro / HL.,1,Verona Vino rosso senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€90.00,Euro / HL.,1,Verona Vino bianco DOP
IT,Italy,29/07/2024,04/08/2024,€68.25,Euro / HL.,1,Pescara Vino rosso senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€55.00,Euro / HL.,1,Lugo Vino bianco senza DOP/IGP
IT,Italy,29/07/2024,04/08/2024,€50.25,Euro / HL.,1,Bari Vino bianco senza DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€45.06,Euro / HL.,53,Toledo vino blanco sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€45.06,Euro / HL.,1,Toledo vino blanco sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€59.69,Euro / HL.,53,Albacete vino blanco sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€59.69,Euro / HL.,1,Albacete vino blanco sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€36.45,Euro / HL.,53,Valencia vino tinto sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€47.78,Euro / HL.,53,Badajoz vino blanco sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€48.16,Euro / HL.,53,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€36.05,Euro / HL.,53,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€46.55,Euro / HL.,53,Toledo vino tinto sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€47.78,Euro / HL.,1,Badajoz vino blanco sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€36.45,Euro / HL.,1,Valencia vino tinto sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€46.76,Euro / HL.,1,Albacete vino tinto sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€48.16,Euro / HL.,1,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€36.05,Euro / HL.,1,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€46.55,Euro / HL.,1,Toledo vino tinto sin DOP/IGP
ES,Spain,29/07/2024,04/08/2024,€46.76,Euro / HL.,53,Albacete vino tinto sin DOP/IGP
FR,France,01/07/2024,07/07/2024,€164.72,Euro / HL.,49,Blancs / Vin AOP
FR,France,01/07/2024,07/07/2024,€90.86,Euro / HL.,49,Blancs / Vin sans IG sans mention de cépages
FR,France,01/07/2024,07/07/2024,€108.78,Euro / HL.,49,Rouges et Rosés / Vin AOP
FR,France,01/07/2024,07/07/2024,€88.47,Euro / HL.,49,Rouges et Rosés / Vin IGP
FR,France,01/07/2024,07/07/2024,€111.06,Euro / HL.,49,Blancs / Vin IGP
FR,France,01/07/2024,07/07/2024,€100.50,Euro / HL.,49,Blancs / Vin sans IG avec mention de cépages
FR,France,01/07/2024,07/07/2024,€88.24,Euro / HL.,49,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,01/07/2024,07/07/2024,€65.75,Euro / HL.,49,Rouges et Rosés / Vin sans IG sans mention de cépages
DE,Germany,01/07/2024,07/07/2024,€80.00,Euro / HL.,49,Pfalz Qba Weiß
DE,Germany,01/07/2024,07/07/2024,€80.00,Euro / HL.,49,Rheinhessen Qba Weiß
DE,Germany,01/07/2024,07/07/2024,€65.00,Euro / HL.,49,Rheinhessen ohne Rebsorteangabe
DE,Germany,01/07/2024,07/07/2024,€80.00,Euro / HL.,49,Rheingau Qba Weiß
DE,Germany,01/07/2024,07/07/2024,€110.00,Euro / HL.,49,Mosel Qba Weiß
IT,Italy,01/07/2024,07/07/2024,€47.80,Euro / HL.,49,Verona Vino rosso senza DOP/IGP
IT,Italy,01/07/2024,07/07/2024,€89.25,Euro / HL.,49,Pescara Vino rosso senza DOP/IGP
IT,Italy,01/07/2024,07/07/2024,€80.75,Euro / HL.,49,Pescara Vino bianco senza DOP/IGP
IT,Italy,01/07/2024,07/07/2024,€51.05,Euro / HL.,49,Bari Vino bianco senza DOP/IGP
IT,Italy,01/07/2024,07/07/2024,€63.13,Euro / HL.,49,Trapani Vino bianco senza DOP/IGP
IT,Italy,01/07/2024,07/07/2024,€90.00,Euro / HL.,49,Verona Vino bianco DOP
IT,Italy,01/07/2024,07/07/2024,€52.50,Euro / HL.,49,Trapani Vino rosso senza DOP/IGP
IT,Italy,01/07/2024,07/07/2024,€77.40,Euro / HL.,49,Lugo Vino rosso DOP
IT,Italy,01/07/2024,07/07/2024,€39.43,Euro / HL.,49,Bari Vino rosso senza DOP/IGP
IT,Italy,01/07/2024,07/07/2024,€55.00,Euro / HL.,49,Lugo Vino bianco senza DOP/IGP
ES,Spain,01/07/2024,07/07/2024,€47.96,Euro / HL.,49,Toledo vino tinto sin DOP/IGP
ES,Spain,01/07/2024,07/07/2024,€47.69,Euro / HL.,49,Toledo vino blanco sin DOP/IGP
ES,Spain,01/07/2024,07/07/2024,€33.39,Euro / HL.,49,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,01/07/2024,07/07/2024,€45.60,Euro / HL.,49,Albacete vino tinto sin DOP/IGP
ES,Spain,01/07/2024,07/07/2024,€53.42,Euro / HL.,49,Albacete vino blanco sin DOP/IGP
ES,Spain,01/07/2024,07/07/2024,€45.08,Euro / HL.,49,Badajoz vino blanco sin DOP/IGP
ES,Spain,01/07/2024,07/07/2024,€43.63,Euro / HL.,49,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,01/07/2024,07/07/2024,€34.54,Euro / HL.,49,Valencia vino tinto sin DOP/IGP
FR,France,27/05/2024,02/06/2024,€85.16,Euro / HL.,44,Rouges et Rosés / Vin IGP
FR,France,27/05/2024,02/06/2024,€62.95,Euro / HL.,44,Blancs / Vin sans IG sans mention de cépages
FR,France,27/05/2024,02/06/2024,€99.52,Euro / HL.,44,Blancs / Vin sans IG avec mention de cépages
FR,France,27/05/2024,02/06/2024,€114.23,Euro / HL.,44,Blancs / Vin IGP
FR,France,27/05/2024,02/06/2024,€62.51,Euro / HL.,44,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,27/05/2024,02/06/2024,€141.00,Euro / HL.,44,Blancs / Vin AOP
FR,France,27/05/2024,02/06/2024,€71.14,Euro / HL.,44,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,27/05/2024,02/06/2024,€105.41,Euro / HL.,44,Rouges et Rosés / Vin AOP
DE,Germany,27/05/2024,02/06/2024,€80.00,Euro / HL.,44,Rheinhessen Qba Weiß
DE,Germany,27/05/2024,02/06/2024,€65.00,Euro / HL.,44,Rheinhessen ohne Rebsorteangabe
DE,Germany,27/05/2024,02/06/2024,€85.00,Euro / HL.,44,Rheingau Qba Weiß
DE,Germany,27/05/2024,02/06/2024,€65.00,Euro / HL.,44,Pfalz ohne Rebsorteangabe
DE,Germany,27/05/2024,02/06/2024,€80.00,Euro / HL.,44,Pfalz Qba Weiß
DE,Germany,27/05/2024,02/06/2024,€110.00,Euro / HL.,44,Mosel Qba Weiß
IT,Italy,27/05/2024,02/06/2024,€51.46,Euro / HL.,44,Bari Vino bianco senza DOP/IGP
IT,Italy,27/05/2024,02/06/2024,€52.50,Euro / HL.,44,Trapani Vino rosso senza DOP/IGP
IT,Italy,27/05/2024,02/06/2024,€89.25,Euro / HL.,44,Pescara Vino rosso senza DOP/IGP
IT,Italy,27/05/2024,02/06/2024,€41.14,Euro / HL.,44,Bari Vino rosso senza DOP/IGP
IT,Italy,27/05/2024,02/06/2024,€90.00,Euro / HL.,44,Verona Vino bianco DOP
IT,Italy,27/05/2024,02/06/2024,€63.13,Euro / HL.,44,Trapani Vino bianco senza DOP/IGP
IT,Italy,27/05/2024,02/06/2024,€80.75,Euro / HL.,44,Pescara Vino bianco senza DOP/IGP
IT,Italy,27/05/2024,02/06/2024,€77.40,Euro / HL.,44,Lugo Vino rosso DOP
IT,Italy,27/05/2024,02/06/2024,€48.00,Euro / HL.,44,Verona Vino rosso senza DOP/IGP
IT,Italy,27/05/2024,02/06/2024,€55.40,Euro / HL.,44,Lugo Vino bianco senza DOP/IGP
ES,Spain,27/05/2024,02/06/2024,€47.89,Euro / HL.,44,Toledo vino blanco sin DOP/IGP
ES,Spain,27/05/2024,02/06/2024,€56.49,Euro / HL.,44,Albacete vino blanco sin DOP/IGP
ES,Spain,27/05/2024,02/06/2024,€45.94,Euro / HL.,44,Badajoz vino blanco sin DOP/IGP
ES,Spain,27/05/2024,02/06/2024,€39.19,Euro / HL.,44,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,27/05/2024,02/06/2024,€36.38,Euro / HL.,44,Valencia vino tinto sin DOP/IGP
ES,Spain,27/05/2024,02/06/2024,€51.11,Euro / HL.,44,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,27/05/2024,02/06/2024,€45.93,Euro / HL.,44,Albacete vino tinto sin DOP/IGP
ES,Spain,27/05/2024,02/06/2024,€40.03,Euro / HL.,44,Toledo vino tinto sin DOP/IGP
FR,France,29/04/2024,05/05/2024,€182.49,Euro / HL.,40,Blancs / Vin AOP
FR,France,29/04/2024,05/05/2024,€168.84,Euro / HL.,40,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,29/04/2024,05/05/2024,€110.21,Euro / HL.,40,Blancs / Vin IGP
FR,France,29/04/2024,05/05/2024,€61.11,Euro / HL.,40,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,29/04/2024,05/05/2024,€90.88,Euro / HL.,40,Rouges et Rosés / Vin IGP
FR,France,29/04/2024,05/05/2024,€119.07,Euro / HL.,40,Rouges et Rosés / Vin AOP
FR,France,29/04/2024,05/05/2024,€119.65,Euro / HL.,40,Blancs / Vin sans IG sans mention de cépages
FR,France,29/04/2024,05/05/2024,€79.44,Euro / HL.,40,Blancs / Vin sans IG avec mention de cépages
DE,Germany,29/04/2024,05/05/2024,€65.00,Euro / HL.,40,Rheinhessen ohne Rebsorteangabe
DE,Germany,29/04/2024,05/05/2024,€110.00,Euro / HL.,40,Pfalz QbA Rot Dornfelder
DE,Germany,29/04/2024,05/05/2024,€80.00,Euro / HL.,40,Rheinhessen Qba Weiß
DE,Germany,29/04/2024,05/05/2024,€90.00,Euro / HL.,40,Rheingau Qba Weiß
DE,Germany,29/04/2024,05/05/2024,€80.00,Euro / HL.,40,Pfalz Qba Weiß
DE,Germany,29/04/2024,05/05/2024,€110.00,Euro / HL.,40,Mosel Qba Weiß
DE,Germany,29/04/2024,05/05/2024,€65.00,Euro / HL.,40,Pfalz ohne Rebsorteangabe
IT,Italy,29/04/2024,05/05/2024,€89.25,Euro / HL.,40,Pescara Vino rosso senza DOP/IGP
IT,Italy,29/04/2024,05/05/2024,€56.50,Euro / HL.,40,Lugo Vino bianco senza DOP/IGP
IT,Italy,29/04/2024,05/05/2024,€42.75,Euro / HL.,40,Bari Vino rosso senza DOP/IGP
IT,Italy,29/04/2024,05/05/2024,€50.10,Euro / HL.,40,Verona Vino rosso senza DOP/IGP
IT,Italy,29/04/2024,05/05/2024,€63.13,Euro / HL.,40,Trapani Vino bianco senza DOP/IGP
IT,Italy,29/04/2024,05/05/2024,€52.50,Euro / HL.,40,Trapani Vino rosso senza DOP/IGP
IT,Italy,29/04/2024,05/05/2024,€90.00,Euro / HL.,40,Verona Vino bianco DOP
IT,Italy,29/04/2024,05/05/2024,€80.75,Euro / HL.,40,Pescara Vino bianco senza DOP/IGP
IT,Italy,29/04/2024,05/05/2024,€78.60,Euro / HL.,40,Lugo Vino rosso DOP
IT,Italy,29/04/2024,05/05/2024,€52.58,Euro / HL.,40,Bari Vino bianco senza DOP/IGP
ES,Spain,29/04/2024,05/05/2024,€39.82,Euro / HL.,40,Valencia vino tinto sin DOP/IGP
ES,Spain,29/04/2024,05/05/2024,€39.58,Euro / HL.,40,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,29/04/2024,05/05/2024,€49.48,Euro / HL.,40,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,29/04/2024,05/05/2024,€45.69,Euro / HL.,40,Toledo vino blanco sin DOP/IGP
ES,Spain,29/04/2024,05/05/2024,€44.51,Euro / HL.,40,Albacete vino tinto sin DOP/IGP
ES,Spain,29/04/2024,05/05/2024,€38.90,Euro / HL.,40,Toledo vino tinto sin DOP/IGP
ES,Spain,29/04/2024,05/05/2024,€53.88,Euro / HL.,40,Albacete vino blanco sin DOP/IGP
ES,Spain,29/04/2024,05/05/2024,€46.87,Euro / HL.,40,Badajoz vino blanco sin DOP/IGP
FR,France,01/04/2024,07/04/2024,€130.32,Euro / HL.,36,Rouges et Rosés / Vin AOP
FR,France,01/04/2024,07/04/2024,€93.02,Euro / HL.,36,Blancs / Vin sans IG avec mention de cépages
FR,France,01/04/2024,07/04/2024,€99.05,Euro / HL.,36,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,01/04/2024,07/04/2024,€103.66,Euro / HL.,36,Blancs / Vin IGP
FR,France,01/04/2024,07/04/2024,€87.54,Euro / HL.,36,Rouges et Rosés / Vin IGP
FR,France,01/04/2024,07/04/2024,€173.55,Euro / HL.,36,Blancs / Vin AOP
FR,France,01/04/2024,07/04/2024,€78.81,Euro / HL.,36,Blancs / Vin sans IG sans mention de cépages
FR,France,01/04/2024,07/04/2024,€64.24,Euro / HL.,36,Rouges et Rosés / Vin sans IG sans mention de cépages
DE,Germany,01/04/2024,07/04/2024,€65.00,Euro / HL.,36,Pfalz ohne Rebsorteangabe
DE,Germany,01/04/2024,07/04/2024,€80.00,Euro / HL.,36,Rheinhessen Qba Weiß
DE,Germany,01/04/2024,07/04/2024,€65.00,Euro / HL.,36,Rheinhessen ohne Rebsorteangabe
DE,Germany,01/04/2024,07/04/2024,€80.00,Euro / HL.,36,Pfalz Qba Weiß
DE,Germany,01/04/2024,07/04/2024,€90.00,Euro / HL.,36,Rheingau Qba Weiß
DE,Germany,01/04/2024,07/04/2024,€112.50,Euro / HL.,36,Pfalz QbA Rot Dornfelder
DE,Germany,01/04/2024,07/04/2024,€110.00,Euro / HL.,36,Mosel Qba Weiß
IT,Italy,01/04/2024,07/04/2024,€77.76,Euro / HL.,36,Lugo Vino rosso DOP
IT,Italy,01/04/2024,07/04/2024,€80.75,Euro / HL.,36,Pescara Vino bianco senza DOP/IGP
IT,Italy,01/04/2024,07/04/2024,€52.50,Euro / HL.,36,Trapani Vino rosso senza DOP/IGP
IT,Italy,01/04/2024,07/04/2024,€51.60,Euro / HL.,36,Verona Vino rosso senza DOP/IGP
IT,Italy,01/04/2024,07/04/2024,€52.58,Euro / HL.,36,Bari Vino bianco senza DOP/IGP
IT,Italy,01/04/2024,07/04/2024,€56.10,Euro / HL.,36,Lugo Vino bianco senza DOP/IGP
IT,Italy,01/04/2024,07/04/2024,€89.25,Euro / HL.,36,Pescara Vino rosso senza DOP/IGP
IT,Italy,01/04/2024,07/04/2024,€63.13,Euro / HL.,36,Trapani Vino bianco senza DOP/IGP
IT,Italy,01/04/2024,07/04/2024,€90.00,Euro / HL.,36,Verona Vino bianco DOP
IT,Italy,01/04/2024,07/04/2024,€42.75,Euro / HL.,36,Bari Vino rosso senza DOP/IGP
ES,Spain,01/04/2024,07/04/2024,€52.47,Euro / HL.,36,Albacete vino blanco sin DOP/IGP
ES,Spain,01/04/2024,07/04/2024,€47.38,Euro / HL.,36,Albacete vino tinto sin DOP/IGP
ES,Spain,01/04/2024,07/04/2024,€51.36,Euro / HL.,36,Badajoz vino blanco sin DOP/IGP
